worker_id,name,city,zone_id,registration_date,weeks_active,is_eligible,worker_type,platforms,n_platforms,hours_per_day,active_days_per_week,weekly_earnings_avg,loyalty_weeks,loyalty_discount,autopay_enabled,autopay_discount,multi_platform_score,hist_claim_count,zone_risk_score
W004790,Divya Babu,Bengaluru,Z0052,2024-04-20,88,True,part_time,Amazon_Flex,1,4.3,6,2698.64,3,0.03,False,0.0,0.297,4,0.3367
W004791,Anjali Verma,Bengaluru,Z0059,2025-01-24,48,True,full_time,Amazon_Flex|Zepto,2,8.2,5,2702.61,2,0.02,False,0.0,0.497,2,0.3822
W004792,Arun Shah,Bengaluru,Z0048,2025-08-14,19,True,full_time,Zomato|Zepto,2,8.4,5,4097.36,2,0.02,True,0.05,0.417,1,0.31
W004793,Sunita Mehta,Delhi,Z0098,2024-03-14,93,True,part_time,Blinkit,1,3.8,4,1605.25,6,0.06,True,0.05,0.229,2,0.75
W004794,Nisha Krishnan,Delhi,Z0098,2025-06-25,27,True,full_time,Zepto|Zomato,2,8.7,5,3991.23,3,0.03,True,0.05,0.495,0,0.75
W004795,Rohit Joshi,Ahmedabad,Z0094,2025-08-21,18,True,full_time,Zepto|Zomato|Blinkit,3,7.9,4,1934.86,0,0.0,True,0.05,0.625,0,0.3162
W004796,Kiran Gupta,Mumbai,Z0043,2024-11-23,57,True,full_time,Blinkit,1,8.4,5,3731.38,4,0.04,True,0.05,0.274,1,0.4982
W004797,Manoj Iyer,Delhi,Z0019,2024-02-05,99,True,part_time,Swiggy,1,4.5,5,1752.7,2,0.02,True,0.05,0.274,5,0.3606
W004798,Rohit Joshi,Chennai,Z0012,2025-06-06,29,True,full_time,Zepto,1,7.0,4,1707.97,2,0.02,False,0.0,0.244,1,0.479
W004799,Priya Sharma,Mumbai,Z0036,2024-11-26,57,True,full_time,Blinkit|Swiggy|Zomato,3,8.5,6,4470.03,4,0.04,False,0.0,0.649,1,0.5307
W004800,Manoj Iyer,Mumbai,Z0039,2025-05-23,31,True,part_time,Zomato|Swiggy,2,3.0,5,1067.72,1,0.01,False,0.0,0.43,0,0.5414
W004801,Manoj Iyer,Bengaluru,Z0054,2025-05-27,31,True,full_time,Zepto,1,8.1,5,3439.67,1,0.01,False,0.0,0.261,0,0.3261
W004802,Sunita Mehta,Bengaluru,Z0054,2024-12-26,52,True,part_time,Swiggy,1,4.1,5,1619.23,16,0.15,False,0.0,0.222,4,0.3261
W004803,Arjun Singh,Pune,Z0071,2025-01-02,51,True,full_time,Zepto|Amazon_Flex|Zomato|Blinkit,4,7.3,7,3747.98,3,0.03,True,0.05,0.863,3,0.3685
W004804,Pooja Mishra,Delhi,Z0021,2025-01-21,49,True,super_active,Zomato|Amazon_Flex,2,10.4,6,6161.27,5,0.05,False,0.0,0.474,2,0.4475
W004805,Kavitha Nair,Chennai,Z0101,2025-02-22,44,True,part_time,Zomato|Swiggy|Blinkit,3,3.4,5,1340.91,12,0.12,True,0.05,0.656,2,0.5
W004806,Meena Patel,Kolkata,Z0087,2025-04-11,37,True,super_active,Blinkit,1,13.1,6,6630.72,4,0.04,True,0.05,0.216,2,0.4433
W004807,Vijay Das,Chennai,Z0011,2025-01-20,49,True,full_time,Blinkit,1,8.6,6,4317.53,10,0.1,True,0.05,0.298,2,0.4109
W004808,Pooja Mishra,Kolkata,Z0079,2025-05-09,33,True,full_time,Amazon_Flex,1,8.7,5,3404.16,3,0.03,False,0.0,0.261,1,0.3925
W004809,Ganesh Murugan,Mumbai,Z0034,2024-08-03,73,True,part_time,Zepto|Amazon_Flex|Blinkit|Swiggy,4,4.2,5,2504.99,8,0.08,True,0.05,0.843,2,0.4701
W004810,Ganesh Murugan,Delhi,Z0020,2024-06-07,81,True,full_time,Zepto,1,8.6,4,3750.43,5,0.05,False,0.0,0.262,5,0.4737
W004811,Divya Babu,Ahmedabad,Z0088,2024-09-15,67,True,full_time,Amazon_Flex,1,7.1,4,2194.69,3,0.03,True,0.05,0.223,3,0.3382
W004812,Deepa Pillai,Bengaluru,Z0100,2025-02-16,45,True,part_time,Swiggy,1,3.3,6,1195.64,6,0.06,False,0.0,0.269,1,0.75
W004813,Pooja Mishra,Kolkata,Z0105,2024-11-25,57,True,part_time,Zomato|Blinkit,2,3.5,7,1446.61,7,0.07,False,0.0,0.46,3,0.5
W004814,Ganesh Murugan,Mumbai,Z0035,2024-05-23,83,True,full_time,Amazon_Flex,1,8.3,5,4185.12,2,0.02,True,0.05,0.283,1,0.4372
W004815,Priya Sharma,Mumbai,Z0039,2025-01-18,49,True,super_active,Blinkit|Zepto,2,11.7,4,3370.17,8,0.08,True,0.05,0.493,2,0.5414
W004816,Kiran Gupta,Pune,Z0076,2025-08-10,20,True,full_time,Amazon_Flex,1,7.1,4,1568.03,20,0.15,False,0.0,0.254,2,0.3509
W004817,Nisha Krishnan,Delhi,Z0014,2025-04-25,35,True,full_time,Swiggy,1,8.2,3,1759.57,7,0.07,False,0.0,0.205,0,0.377
W004818,Suresh Reddy,Delhi,Z0029,2024-10-18,62,True,part_time,Swiggy|Zepto|Blinkit,3,4.3,5,1907.91,1,0.01,True,0.05,0.663,4,0.4182
W004819,Ganesh Murugan,Delhi,Z0013,2024-12-26,52,True,full_time,Zepto,1,8.7,5,4229.85,2,0.02,True,0.05,0.238,2,0.4133
W004820,Ramesh Sundar,Bengaluru,Z0047,2024-09-03,69,True,full_time,Blinkit|Zepto|Swiggy,3,7.1,7,4041.54,18,0.15,False,0.0,0.663,4,0.2883
W004821,Arjun Singh,Mumbai,Z0043,2025-08-17,19,True,full_time,Amazon_Flex,1,8.3,5,3599.5,0,0.0,False,0.0,0.257,0,0.4982
W004822,Arjun Singh,Mumbai,Z0032,2025-09-07,16,True,full_time,Swiggy|Blinkit,2,7.7,6,3643.25,5,0.05,True,0.05,0.447,1,0.4129
W004823,Sunita Mehta,Bengaluru,Z0100,2025-09-19,14,True,full_time,Amazon_Flex|Zomato,2,8.4,6,3330.77,2,0.02,True,0.05,0.433,0,0.75
W004824,Suresh Reddy,Bengaluru,Z0052,2025-11-24,5,True,super_active,Blinkit,1,13.4,5,5474.6,0,0.0,False,0.0,0.212,0,0.3367
W004825,Lakshmi Rao,Bengaluru,Z0054,2024-01-28,100,True,full_time,Blinkit|Zomato|Swiggy,3,7.7,5,3552.46,1,0.01,True,0.05,0.656,4,0.3261
W004826,Deepa Pillai,Delhi,Z0016,2025-06-01,30,True,part_time,Amazon_Flex,1,3.2,5,1180.69,3,0.03,True,0.05,0.279,2,0.3557
W004827,Manoj Iyer,Hyderabad,Z0063,2025-08-09,20,True,full_time,Blinkit|Zepto|Amazon_Flex,3,8.9,3,2390.76,0,0.0,True,0.05,0.671,0,0.4175
W004828,Deepa Pillai,Bengaluru,Z0052,2024-10-17,62,True,full_time,Blinkit|Swiggy|Zepto,3,7.2,4,2114.07,0,0.0,True,0.05,0.647,2,0.3367
W004829,Divya Babu,Kolkata,Z0079,2024-05-21,84,True,full_time,Swiggy|Amazon_Flex|Zomato,3,8.0,5,3152.39,8,0.08,True,0.05,0.603,4,0.3925
W004830,Arjun Singh,Mumbai,Z0042,2024-12-12,54,True,full_time,Zepto|Blinkit,2,8.1,6,5447.04,11,0.11,True,0.05,0.415,3,0.5489
W004831,Ravi Kumar,Delhi,Z0013,2025-03-22,40,True,super_active,Zomato|Zepto,2,10.6,5,6035.68,0,0.0,True,0.05,0.484,3,0.4133
W004832,Arjun Singh,Delhi,Z0020,2024-01-11,102,True,full_time,Zepto|Blinkit|Swiggy,3,7.3,6,5555.07,1,0.01,False,0.0,0.647,7,0.4737
W004833,Pooja Mishra,Mumbai,Z0102,2024-11-15,58,True,full_time,Swiggy|Zomato|Blinkit,3,7.9,7,5674.53,7,0.07,True,0.05,0.654,3,0.5
W004834,Lakshmi Rao,Delhi,Z0023,2024-01-05,103,True,full_time,Zomato|Swiggy|Blinkit,3,9.0,4,4206.16,6,0.06,False,0.0,0.642,5,0.4344
W004835,Kavitha Nair,Kolkata,Z0087,2025-10-12,11,True,super_active,Amazon_Flex|Zomato|Blinkit,3,11.2,4,4307.68,11,0.11,True,0.05,0.611,0,0.4433
W004836,Meena Patel,Mumbai,Z0040,2024-02-20,97,True,full_time,Amazon_Flex,1,7.9,7,4295.74,22,0.15,True,0.05,0.275,5,0.4755
W004837,Priya Sharma,Chennai,Z0005,2025-03-27,39,True,full_time,Zepto|Zomato,2,8.9,4,2911.29,0,0.0,True,0.05,0.428,0,0.3739
W004838,Manoj Iyer,Kolkata,Z0079,2025-05-08,33,True,full_time,Zomato,1,8.5,7,4445.64,1,0.01,True,0.05,0.283,0,0.3925
W004839,Pooja Mishra,Mumbai,Z0102,2024-12-07,55,True,full_time,Swiggy|Blinkit,2,7.4,5,3886.59,5,0.05,False,0.0,0.461,3,0.5
W004840,Ganesh Murugan,Delhi,Z0014,2024-04-14,89,True,super_active,Amazon_Flex|Zepto|Blinkit,3,10.2,4,3023.66,16,0.15,False,0.0,0.612,3,0.377
W004841,Suresh Reddy,Chennai,Z0010,2025-02-08,46,True,full_time,Zepto|Amazon_Flex,2,7.5,7,4020.2,5,0.05,True,0.05,0.458,1,0.4639
W004842,Divya Babu,Chennai,Z0009,2024-01-11,102,True,part_time,Blinkit,1,3.5,5,1124.33,0,0.0,False,0.0,0.285,3,0.4084
W004843,Pooja Mishra,Mumbai,Z0034,2025-12-06,3,True,full_time,Swiggy|Zomato,2,7.1,6,4708.73,3,0.03,False,0.0,0.441,0,0.4701
W004844,Anjali Verma,Kolkata,Z0078,2024-07-25,74,True,full_time,Swiggy,1,8.3,5,2844.61,11,0.11,True,0.05,0.279,1,0.425
W004845,Vijay Das,Chennai,Z0005,2024-02-13,98,True,super_active,Blinkit,1,13.0,7,5586.32,0,0.0,True,0.05,0.268,5,0.3739
W004846,Arun Shah,Kolkata,Z0086,2025-02-28,43,True,super_active,Swiggy|Blinkit,2,11.3,5,3395.53,11,0.11,False,0.0,0.435,2,0.4704
W004847,Rohit Joshi,Bengaluru,Z0046,2024-03-04,95,True,super_active,Zepto|Amazon_Flex|Swiggy,3,11.6,6,6549.03,2,0.02,False,0.0,0.615,0,0.3337
W004848,Vijay Das,Bengaluru,Z0054,2024-02-10,98,True,part_time,Swiggy|Amazon_Flex,2,3.9,3,1308.43,13,0.13,False,0.0,0.45,1,0.3261
W004849,Suresh Reddy,Delhi,Z0027,2025-08-03,21,True,full_time,Swiggy|Blinkit|Zomato,3,8.5,5,4017.42,6,0.06,True,0.05,0.659,0,0.4407
W004850,Priya Sharma,Chennai,Z0005,2024-03-26,92,True,full_time,Zomato,1,7.3,7,4338.75,5,0.05,True,0.05,0.255,3,0.3739
W004851,Arun Shah,Pune,Z0076,2024-04-30,87,True,part_time,Zomato|Swiggy|Zepto,3,3.3,6,1658.8,3,0.03,False,0.0,0.618,3,0.3509
W004852,Anjali Verma,Delhi,Z0017,2025-08-10,20,True,part_time,Swiggy|Zomato,2,3.3,6,1446.31,5,0.05,True,0.05,0.429,0,0.4548
W004853,Ramesh Sundar,Kolkata,Z0099,2025-12-10,3,True,full_time,Amazon_Flex|Zepto,2,8.0,6,4089.57,2,0.02,True,0.05,0.478,1,0.75
W004854,Meena Patel,Mumbai,Z0031,2025-06-27,26,True,super_active,Blinkit|Zepto|Swiggy,3,13.1,7,9275.45,26,0.15,False,0.0,0.666,1,0.452
W004855,Manoj Iyer,Kolkata,Z0083,2025-11-19,6,True,full_time,Zepto|Amazon_Flex|Blinkit,3,8.8,3,2309.72,6,0.06,False,0.0,0.653,0,0.4231
W004856,Lakshmi Rao,Hyderabad,Z0061,2025-04-07,38,True,full_time,Zomato,1,8.2,5,2786.34,22,0.15,False,0.0,0.257,0,0.3633
W004857,Manoj Iyer,Delhi,Z0021,2025-12-14,2,True,full_time,Blinkit,1,8.6,4,3605.4,0,0.0,False,0.0,0.234,0,0.4475
W004858,Priya Sharma,Mumbai,Z0045,2025-07-25,22,True,super_active,Zomato,1,10.7,5,6093.75,7,0.07,False,0.0,0.21,1,0.652
W004859,Rohit Joshi,Chennai,Z0005,2024-12-14,54,True,full_time,Amazon_Flex,1,8.1,4,2133.18,3,0.03,True,0.05,0.294,3,0.3739
W004860,Arun Shah,Delhi,Z0024,2025-01-07,51,True,full_time,Blinkit,1,8.5,4,2279.76,1,0.01,True,0.05,0.203,1,0.3698
W004861,Suresh Reddy,Kolkata,Z0085,2024-01-16,102,True,part_time,Blinkit|Amazon_Flex|Swiggy,3,3.6,3,1121.06,0,0.0,True,0.05,0.674,7,0.499
W004862,Vijay Das,Kolkata,Z0105,2025-06-24,27,True,super_active,Amazon_Flex|Blinkit,2,13.5,7,5760.86,6,0.06,True,0.05,0.44,1,0.5
W004863,Kavitha Nair,Mumbai,Z0097,2025-10-02,12,True,full_time,Zepto|Swiggy|Zomato,3,7.2,3,1736.67,12,0.12,True,0.05,0.663,0,0.75
W004864,Arjun Singh,Mumbai,Z0033,2025-07-09,25,True,full_time,Blinkit,1,8.2,6,3285.97,9,0.09,True,0.05,0.255,0,0.608
W004865,Deepa Pillai,Hyderabad,Z0063,2024-07-28,74,True,full_time,Amazon_Flex|Swiggy|Zomato|Zepto,4,7.4,4,2284.56,1,0.01,False,0.0,0.826,3,0.4175
W004866,Pooja Mishra,Hyderabad,Z0066,2024-04-14,89,True,full_time,Zepto,1,8.9,5,2812.54,3,0.03,True,0.05,0.223,0,0.4748
W004867,Kavitha Nair,Mumbai,Z0036,2024-10-23,62,True,super_active,Swiggy,1,11.4,5,4963.74,8,0.08,True,0.05,0.212,2,0.5307
W004868,Lakshmi Rao,Bengaluru,Z0054,2025-09-29,13,True,full_time,Zomato|Zepto,2,8.2,5,3413.01,1,0.01,False,0.0,0.405,0,0.3261
W004869,Vijay Das,Ahmedabad,Z0092,2025-08-01,21,True,full_time,Amazon_Flex|Zepto,2,7.9,5,2835.64,2,0.02,False,0.0,0.46,1,0.2687
W004870,Ganesh Murugan,Chennai,Z0001,2024-06-07,81,True,full_time,Zomato|Blinkit,2,7.7,6,3899.8,21,0.15,False,0.0,0.454,1,0.3464
W004871,Suresh Reddy,Delhi,Z0026,2024-04-05,90,True,full_time,Swiggy,1,8.7,6,4906.06,0,0.0,True,0.05,0.295,1,0.4921
W004872,Kiran Gupta,Mumbai,Z0043,2025-11-27,4,True,full_time,Zepto,1,8.0,5,3903.57,4,0.04,False,0.0,0.222,2,0.4982
W004873,Sunita Mehta,Hyderabad,Z0068,2025-07-15,24,True,full_time,Blinkit|Swiggy,2,7.2,5,3689.12,0,0.0,True,0.05,0.437,0,0.3968
W004874,Arun Shah,Kolkata,Z0099,2024-03-31,91,True,part_time,Zomato,1,3.4,5,1080.07,2,0.02,True,0.05,0.218,4,0.75
W004875,Nisha Krishnan,Ahmedabad,Z0093,2024-11-04,60,True,full_time,Zepto,1,8.2,7,4258.76,11,0.11,False,0.0,0.266,5,0.3688
W004876,Priya Sharma,Mumbai,Z0038,2024-09-06,68,True,super_active,Zepto|Blinkit,2,11.3,6,5948.47,7,0.07,False,0.0,0.426,1,0.4735
W004877,Ravi Kumar,Mumbai,Z0037,2025-08-11,20,True,full_time,Amazon_Flex,1,8.0,7,5342.47,0,0.0,True,0.05,0.23,1,0.5036
W004878,Pooja Mishra,Bengaluru,Z0053,2025-10-26,9,True,full_time,Zepto|Zomato,2,7.1,3,2193.02,2,0.02,True,0.05,0.442,0,0.4124
W004879,Divya Babu,Bengaluru,Z0054,2024-11-29,56,True,full_time,Blinkit,1,7.8,5,2707.32,7,0.07,False,0.0,0.241,0,0.3261
W004880,Vijay Das,Pune,Z0074,2025-01-22,49,True,full_time,Swiggy,1,8.9,4,2088.48,6,0.06,False,0.0,0.202,0,0.2021
W004881,Kiran Gupta,Pune,Z0076,2025-02-06,46,True,full_time,Swiggy|Blinkit,2,8.8,5,2647.98,3,0.03,False,0.0,0.489,3,0.3509
W004882,Ramesh Sundar,Mumbai,Z0039,2024-08-12,72,True,part_time,Zomato|Swiggy,2,4.2,4,1687.05,3,0.03,False,0.0,0.425,1,0.5414
W004883,Ravi Kumar,Mumbai,Z0033,2025-07-16,24,True,full_time,Blinkit|Amazon_Flex,2,8.5,7,4538.01,5,0.05,True,0.05,0.477,0,0.608
W004884,Priya Sharma,Hyderabad,Z0068,2025-09-27,13,True,full_time,Swiggy,1,7.7,6,3080.34,2,0.02,False,0.0,0.239,0,0.3968
W004885,Deepa Pillai,Delhi,Z0029,2024-11-19,58,True,part_time,Blinkit,1,4.2,6,2420.56,21,0.15,True,0.05,0.228,2,0.4182
W004886,Sunita Mehta,Bengaluru,Z0051,2025-10-30,8,True,full_time,Zomato,1,8.1,6,4419.42,8,0.08,True,0.05,0.287,0,0.3846
W004887,Kiran Gupta,Chennai,Z0007,2024-04-07,90,True,full_time,Zomato,1,8.7,5,2834.22,14,0.14,True,0.05,0.21,6,0.4632
W004888,Sunita Mehta,Hyderabad,Z0069,2024-04-29,87,True,super_active,Zepto,1,11.8,4,4365.29,1,0.01,False,0.0,0.266,5,0.3592
W004889,Priya Sharma,Chennai,Z0003,2025-11-27,4,True,part_time,Zepto|Amazon_Flex|Blinkit,3,4.0,5,1997.73,4,0.04,False,0.0,0.607,0,0.3985
W004890,Nisha Krishnan,Hyderabad,Z0064,2024-11-05,60,True,full_time,Zepto|Swiggy,2,8.7,6,4493.93,0,0.0,True,0.05,0.408,2,0.3449
W004891,Anjali Verma,Kolkata,Z0085,2025-11-01,8,True,full_time,Zepto,1,8.7,6,4114.1,0,0.0,True,0.05,0.231,1,0.499
W004892,Rohit Joshi,Bengaluru,Z0100,2025-04-21,36,True,part_time,Zomato|Swiggy,2,3.3,6,2175.52,18,0.15,True,0.05,0.473,2,0.75
W004893,Kavitha Nair,Pune,Z0072,2024-08-14,72,True,full_time,Amazon_Flex,1,7.2,6,2605.26,10,0.1,True,0.05,0.244,3,0.2807
W004894,Sunita Mehta,Pune,Z0070,2024-04-15,89,True,part_time,Swiggy|Zomato|Amazon_Flex,3,4.3,6,1972.82,8,0.08,True,0.05,0.626,5,0.314
W004895,Pooja Mishra,Chennai,Z0011,2024-04-19,88,True,part_time,Amazon_Flex|Swiggy,2,3.7,6,1489.7,4,0.04,True,0.05,0.47,6,0.4109
W004896,Suresh Reddy,Chennai,Z0003,2025-04-28,35,True,full_time,Zomato,1,8.4,5,2715.17,0,0.0,False,0.0,0.219,1,0.3985
W004897,Anjali Verma,Chennai,Z0096,2024-02-13,98,True,super_active,Amazon_Flex|Swiggy|Zepto,3,11.5,6,6672.39,7,0.07,True,0.05,0.616,4,0.75
W004898,Sunita Mehta,Kolkata,Z0086,2025-09-13,15,True,full_time,Amazon_Flex,1,8.8,6,3254.74,7,0.07,True,0.05,0.245,0,0.4704
W004899,Kavitha Nair,Delhi,Z0021,2024-12-12,54,True,full_time,Blinkit|Swiggy,2,7.6,5,2556.26,0,0.0,False,0.0,0.469,3,0.4475
W004900,Anjali Verma,Bengaluru,Z0047,2024-11-28,56,True,super_active,Zomato,1,12.0,4,4922.93,27,0.15,True,0.05,0.278,1,0.2883
W004901,Nisha Krishnan,Mumbai,Z0040,2025-09-13,15,True,full_time,Zepto,1,7.2,4,2557.85,3,0.03,False,0.0,0.233,0,0.4755
W004902,Suresh Reddy,Kolkata,Z0082,2024-04-07,90,True,part_time,Zomato|Zepto,2,3.9,5,1785.86,7,0.07,True,0.05,0.453,3,0.469
W004903,Arjun Singh,Delhi,Z0016,2025-05-27,31,True,full_time,Zomato|Swiggy,2,7.5,5,3648.18,2,0.02,True,0.05,0.42,0,0.3557
W004904,Arun Shah,Bengaluru,Z0100,2024-03-26,92,True,full_time,Amazon_Flex|Swiggy|Zomato,3,8.0,6,4573.32,0,0.0,False,0.0,0.636,4,0.75
W004905,Ganesh Murugan,Mumbai,Z0044,2024-09-29,65,True,full_time,Zomato,1,7.3,7,5037.86,0,0.0,True,0.05,0.299,1,0.3316
W004906,Arun Shah,Kolkata,Z0099,2024-10-02,65,True,part_time,Zepto,1,3.9,6,2025.47,18,0.15,False,0.0,0.211,3,0.75
W004907,Pooja Mishra,Hyderabad,Z0066,2025-07-24,22,True,full_time,Zomato,1,8.1,7,4169.3,2,0.02,True,0.05,0.237,0,0.4748
W004908,Kiran Gupta,Kolkata,Z0086,2025-02-26,44,True,part_time,Zepto,1,3.6,7,1946.03,29,0.15,False,0.0,0.281,4,0.4704
W004909,Lakshmi Rao,Chennai,Z0101,2024-11-17,58,True,part_time,Zomato,1,4.4,3,984.99,5,0.05,True,0.05,0.249,4,0.5
W004910,Lakshmi Rao,Chennai,Z0101,2024-08-12,72,True,full_time,Zomato,1,8.0,6,3655.28,0,0.0,False,0.0,0.25,2,0.5
W004911,Kiran Gupta,Delhi,Z0023,2024-03-09,94,True,full_time,Blinkit|Swiggy|Amazon_Flex,3,8.5,6,5947.42,16,0.15,False,0.0,0.619,2,0.4344
W004912,Kavitha Nair,Ahmedabad,Z0093,2024-02-24,96,True,super_active,Zomato|Zepto|Blinkit,3,13.7,5,5900.95,7,0.07,True,0.05,0.626,4,0.3688
W004913,Ganesh Murugan,Delhi,Z0019,2024-03-12,94,True,super_active,Amazon_Flex|Swiggy,2,13.0,5,5328.22,4,0.04,True,0.05,0.401,4,0.3606
W004914,Manoj Iyer,Kolkata,Z0105,2024-12-05,55,True,full_time,Zepto,1,7.3,5,2113.03,6,0.06,True,0.05,0.215,1,0.5
W004915,Vijay Das,Hyderabad,Z0062,2024-01-26,100,True,part_time,Amazon_Flex|Zomato,2,4.8,5,2587.62,1,0.01,False,0.0,0.443,7,0.3974
W004916,Ganesh Murugan,Bengaluru,Z0050,2024-07-11,76,True,full_time,Blinkit|Zomato,2,7.1,7,3326.19,5,0.05,False,0.0,0.422,1,0.3505
W004917,Manoj Iyer,Bengaluru,Z0100,2024-07-20,75,True,full_time,Blinkit|Swiggy|Zomato,3,8.9,6,3809.85,3,0.03,True,0.05,0.692,1,0.75
W004918,Ramesh Sundar,Kolkata,Z0080,2024-05-17,84,True,full_time,Blinkit,1,8.3,5,2410.12,2,0.02,True,0.05,0.269,3,0.4549
W004919,Deepa Pillai,Chennai,Z0096,2025-07-03,25,True,full_time,Zomato,1,8.8,5,2885.36,25,0.15,True,0.05,0.229,2,0.75
W004920,Nisha Krishnan,Kolkata,Z0085,2024-07-24,75,True,full_time,Blinkit,1,7.5,4,1837.92,8,0.08,True,0.05,0.244,2,0.499
W004921,Rohit Joshi,Kolkata,Z0099,2024-06-19,80,True,super_active,Blinkit,1,12.0,6,6185.29,37,0.15,True,0.05,0.298,5,0.75
W004922,Manoj Iyer,Mumbai,Z0042,2025-10-02,12,True,full_time,Amazon_Flex,1,7.2,5,3539.05,1,0.01,True,0.05,0.261,1,0.5489
W004923,Arun Shah,Chennai,Z0006,2025-05-27,31,True,full_time,Zomato,1,8.9,5,3348.92,3,0.03,True,0.05,0.229,2,0.4094
W004924,Ramesh Sundar,Delhi,Z0025,2024-11-25,57,True,super_active,Zomato,1,11.2,5,4314.46,3,0.03,True,0.05,0.263,2,0.5137
W004925,Lakshmi Rao,Bengaluru,Z0046,2025-11-13,6,True,part_time,Zomato,1,4.4,6,2202.84,6,0.06,False,0.0,0.275,0,0.3337
W004926,Sunita Mehta,Kolkata,Z0084,2024-10-04,64,True,full_time,Amazon_Flex,1,9.0,4,2769.48,10,0.1,True,0.05,0.268,3,0.4442
W004927,Vijay Das,Chennai,Z0096,2024-07-22,75,True,full_time,Zomato,1,7.2,5,2304.48,2,0.02,True,0.05,0.249,0,0.75
W004928,Suresh Reddy,Hyderabad,Z0060,2025-07-28,22,True,full_time,Zomato,1,8.5,5,2567.42,0,0.0,False,0.0,0.231,0,0.3518
W004929,Ramesh Sundar,Delhi,Z0013,2024-05-29,83,True,full_time,Zepto|Zomato,2,8.6,4,3460.93,7,0.07,True,0.05,0.447,6,0.4133
W004930,Nisha Krishnan,Delhi,Z0018,2024-01-22,101,True,part_time,Blinkit|Zepto,2,4.1,6,2871.51,20,0.15,True,0.05,0.416,2,0.4778
W004931,Priya Sharma,Pune,Z0071,2024-10-27,61,True,full_time,Amazon_Flex|Zomato|Zepto,3,8.9,5,4016.5,10,0.1,False,0.0,0.648,1,0.3685
W004932,Anjali Verma,Chennai,Z0101,2025-12-08,3,True,full_time,Amazon_Flex|Swiggy,2,8.6,6,4729.5,3,0.03,False,0.0,0.435,0,0.5
W004933,Priya Sharma,Hyderabad,Z0069,2024-10-01,65,True,full_time,Blinkit|Amazon_Flex,2,8.7,4,3342.93,3,0.03,True,0.05,0.489,1,0.3592
W004934,Suresh Reddy,Delhi,Z0014,2024-03-14,93,True,part_time,Zomato|Amazon_Flex,2,4.7,5,1608.06,3,0.03,False,0.0,0.414,2,0.377
W004935,Kiran Gupta,Ahmedabad,Z0090,2024-10-24,61,True,full_time,Amazon_Flex|Blinkit|Zomato,3,8.4,6,3915.41,13,0.13,True,0.05,0.621,3,0.3766
W004936,Arjun Singh,Mumbai,Z0044,2025-05-22,31,True,part_time,Blinkit,1,5.0,6,2916.72,10,0.1,False,0.0,0.222,1,0.3316
W004937,Arjun Singh,Hyderabad,Z0068,2024-03-05,95,True,full_time,Amazon_Flex,1,7.2,4,2644.16,2,0.02,False,0.0,0.27,3,0.3968
W004938,Anjali Verma,Hyderabad,Z0064,2024-04-23,88,True,part_time,Amazon_Flex,1,3.1,6,1107.42,32,0.15,True,0.05,0.232,2,0.3449
W004939,Ravi Kumar,Bengaluru,Z0053,2024-03-25,92,True,full_time,Zomato,1,8.9,4,2870.06,12,0.12,False,0.0,0.237,8,0.4124
W004940,Arjun Singh,Mumbai,Z0037,2025-07-06,25,True,part_time,Amazon_Flex|Swiggy,2,3.2,4,1516.07,19,0.15,True,0.05,0.42,1,0.5036
W004941,Divya Babu,Delhi,Z0018,2025-07-29,22,True,full_time,Zepto,1,8.1,4,2780.67,3,0.03,True,0.05,0.258,1,0.4778
W004942,Meena Patel,Pune,Z0077,2024-09-13,67,True,full_time,Zomato|Amazon_Flex|Zepto,3,8.8,6,5209.01,3,0.03,True,0.05,0.635,0,0.3173
W004943,Vijay Das,Mumbai,Z0034,2024-07-02,78,True,full_time,Amazon_Flex,1,8.4,4,3315.89,4,0.04,True,0.05,0.231,4,0.4701
W004944,Ramesh Sundar,Delhi,Z0016,2024-10-10,63,True,full_time,Swiggy,1,8.7,5,4561.16,14,0.14,False,0.0,0.273,3,0.3557
W004945,Arjun Singh,Delhi,Z0028,2025-06-20,27,True,full_time,Zepto,1,7.2,4,2102.74,3,0.03,True,0.05,0.222,2,0.4656
W004946,Kiran Gupta,Delhi,Z0030,2025-04-02,39,True,super_active,Zomato,1,12.1,4,4426.31,9,0.09,True,0.05,0.268,0,0.4862
W004947,Nisha Krishnan,Mumbai,Z0040,2025-08-19,19,True,part_time,Zepto,1,4.1,4,1723.7,15,0.15,True,0.05,0.207,2,0.4755
W004948,Ramesh Sundar,Chennai,Z0011,2024-05-13,85,True,full_time,Zepto,1,8.0,5,2945.01,5,0.05,True,0.05,0.292,4,0.4109
W004949,Anjali Verma,Ahmedabad,Z0089,2025-10-19,10,True,part_time,Zepto,1,3.5,4,1175.17,6,0.06,False,0.0,0.208,0,0.2755
W004950,Rohit Joshi,Pune,Z0071,2025-08-19,19,True,full_time,Amazon_Flex|Zomato,2,7.7,3,2009.86,1,0.01,True,0.05,0.4,1,0.3685
W004951,Arjun Singh,Mumbai,Z0097,2025-03-10,42,True,full_time,Zomato|Amazon_Flex|Swiggy,3,8.5,6,6364.41,3,0.03,False,0.0,0.639,0,0.75
W004952,Kiran Gupta,Kolkata,Z0085,2024-03-01,95,True,part_time,Amazon_Flex,1,3.3,7,1805.3,8,0.08,True,0.05,0.281,6,0.499
